α,β,L,h_max
0.7557548868103364,0.054038862965562325,15.549983354210953,217.47267179277196
0.803499888333824,0.04782336604336338,13.67119355638361,229.69530179000702
0.7598465422455544,0.05276013802287975,15.363750551807524,221.26728947622607
0.760651272199656,0.05195862518629278,15.26129876193105,223.41865815464908
0.7511150052352134,0.0524488831976368,15.568846855726553,222.9598377429738
0.7545238275591334,0.0492333714479371,14.97980053273311,229.572261692099
0.7526575713841517,0.055308644468114954,15.992678054958642,217.6334339872141
0.754217929151407,0.04573629298635404,14.397978333869082,237.43099175478733
0.7681990644811063,0.052755054192254104,15.198645507476773,221.31690392496884
0.7577994873976791,0.05003037710580764,14.920682471978788,226.00040581298222
0.7556081613570479,0.05009818634537543,15.196401182247438,229.2004081225988
0.7691431398226605,0.05132787361595532,14.843199287592663,222.42388201181305
0.7530874394239117,0.05479388419440846,15.81413110569501,217.3495030731405
0.7671835944020293,0.04859771163836905,14.755333231109292,232.93379879855678
0.771223534763966,0.051957783234674856,14.987020177893829,222.4564243814874
0.7927898678995428,0.05030139317494991,14.352586582342665,226.20815254673155
0.7820731179809275,0.04953046018417807,14.410817270763463,227.54306650273264
0.7508350777887788,0.05280405021591214,15.664576263697622,222.7388484290436
0.780585001305,0.04788223218980616,14.220371180465524,231.82311995104587
0.7385806832354164,0.05183579069581385,15.708690423385097,223.82479653338
0.7602343688269213,0.04860766963079483,14.797290292504448,231.43279098374867
0.7559521334727618,0.05033617240695518,15.125731725553758,227.15928966202182
0.745414498190862,0.05294876849390593,15.682292705673415,220.7758306791817
0.7732401197254161,0.050747881342799575,14.835133908233141,226.04137189211679
0.7593517396372489,0.04978592823810727,14.971825133445822,228.35531771655857
0.7891239626495348,0.049879779508076066,14.356526479783865,227.12768936309593
0.7566381471767013,0.053702142271437305,15.672949251495579,220.82454779003157
0.7455426443089274,0.05183992453145218,15.78327912825333,226.98928988611047
0.7636306137692604,0.0516614587429325,15.221245952792902,224.99189283644154
0.7632928507223198,0.05284546057101601,15.175053860378473,219.18647308196472
0.7540929605771449,0.052754990242647334,15.658927375225364,223.83260521011965
0.7754692935624985,0.05005778701976158,14.660753584003771,227.11679644154236
0.7844393982006203,0.04745033326117023,14.113311999245097,233.31844500163118
0.786084613018722,0.047589937834815334,14.073051671737693,232.4568990984758
0.7502748591809785,0.05263600765084106,15.698902682020181,223.7725185614523
0.7455137405684861,0.05548486556164079,16.17415309259932,217.32148488663447
0.7570043611128429,0.053940869688289005,15.793271969122598,221.64225059691006
0.7516074862936675,0.06022493855712534,16.689606698649023,208.2863617387192
0.7532041494340349,0.05120703282564504,15.310386522863682,225.20044654265885
0.7514895829495597,0.05348967544748664,15.75110570986043,221.29115127120534
0.757079423473041,0.05444573860171129,15.550072538692072,216.22702262665115
0.7498849315379372,0.052363169659048914,15.672765394832169,224.44727241760597
0.7736020387217097,0.04750453667756334,14.263005916321088,232.2702467357643
0.7764255690543406,0.050302305699586165,14.61295331265508,225.55368851484025
0.7461530447982102,0.05357873203138543,15.962680174434782,222.30093852011143
0.7744624394146675,0.04932018710052992,14.51582337201276,227.93830761198913
0.7519910157412781,0.04870994453286858,15.046252015452522,232.28616753124157
0.7512413106426357,0.05080031693973412,15.338682112142067,226.8303102739789
0.7524342159378831,0.052249100536544364,15.581669201386937,224.39010295208521
0.7509095542190023,0.05251507898510551,15.582319578631223,222.8105312724875
0.7452376952448626,0.0551942812020684,16.147099965528426,218.01946326910138
0.7730860040840808,0.047476294081542074,14.507309152651315,236.2315315423063
0.7831604779905575,0.05393990295403646,15.065078659346712,218.73183965260392
0.7678772946777859,0.05166643387545937,15.023698988731164,223.28534156873243
0.7721312760177909,0.05058344254679817,14.702125837787314,224.42069206346272
0.8374739706898571,0.04574834587749349,12.77524660726267,233.8649911272503
0.78039038289995,0.04897276370698893,14.413618634906733,229.6837775537564
0.7920366498896839,0.050525171889083405,14.345951421020164,224.8882859404972
0.7775862642594902,0.051418325990209776,14.77643236764311,223.4602278966909
0.7698908858260869,0.05500794057340816,15.436623331303407,216.05090986529336
0.7792179009639333,0.05075952245274983,14.762581813522788,226.62285730228314
0.7546591678755031,0.053697419709621476,15.638530269232492,219.782632081672
0.7612248514806305,0.04730056617136698,14.491154507861564,233.2113086778934
0.784945415298185,0.04613651459569073,13.899519124807355,236.48001821286323
0.7578786281067482,0.05075698915355858,15.24216055181006,227.58851383876288
0.759117683981998,0.051168263315687676,15.130002895665706,224.4643850024386
0.7496177580020187,0.053124625514644905,15.65156401273281,220.85219821861122
0.7615813440467231,0.053079359617544425,15.412361432700015,221.1361821134302
0.8206450288926844,0.0454318523759717,13.018934416982548,235.16372879454045
0.7554815353714293,0.0497927460594515,15.179683709062266,230.31408513365614
0.7587573278130797,0.05081950389763011,15.184941121945624,226.71778480749208
0.7565425326369861,0.05536710537758917,15.95854512238642,218.05940660532954
0.8076066070957935,0.05002379142866341,13.929009652437733,224.87620198984112
0.7764747060063575,0.052264643492340224,15.010845299626974,223.01006784142658
0.7580507114870357,0.05150707404557551,15.218028245833082,223.96995661170791
0.7529005427001664,0.04930777176531766,15.097325265935963,230.52723696671578
0.7709393486365701,0.04864723998253673,14.525904461220904,230.19993174763326
0.8087991915714139,0.045935621628336476,13.439309585258215,236.62905480590175
0.7570675002892593,0.055262351856903286,15.816638519083593,216.68030013683938
0.7549487897952875,0.054404632570024744,15.700100459838874,217.86328262697066
0.7513970439026939,0.05447251520515304,15.979827504503785,220.42667028937262
0.7564474617046634,0.05199230757176257,15.377569881773805,223.7316296876864
0.7632931181486527,0.05287438632447248,15.355067454887346,221.66531153855036
0.779614914194619,0.05107668397872952,14.6790460797441,224.055329329608
0.7610647633206159,0.05255328121306063,15.386414923006136,222.82258997788807
0.7536691735622351,0.05222007849498014,15.493150693156856,223.60575501450398
0.7400476006897293,0.05199151041206664,15.738658028861678,224.0241920271662
0.7470129256926722,0.057342662682373445,16.421011807817745,213.91940135982756
0.7524843754586573,0.05077914306980812,15.33596817461283,227.26016502607723
0.7495324495524889,0.05356084536985296,15.799822063193723,221.10329386594523
0.7456738182094526,0.05585614716348342,16.37680248437082,218.62862833773121
0.7736677770954649,0.052129747622984064,15.001752608884866,222.6439436728595
0.7606898149968001,0.052455528666295895,15.2448507377737,221.07493685068968
0.7560797912240372,0.0517939848247928,15.315303205024332,223.57019427948504
0.7475300504424933,0.05185008035268331,15.563637931132373,224.38320188882784
0.770480004579035,0.05055091792702565,15.001351694168518,228.64553199013977
0.7825467645803149,0.04705785659245908,13.948478552593595,231.95567228404516
0.7474682160942845,0.05616504516924669,16.249874096804717,216.26020893055494
0.7678864399624941,0.052506300293374206,15.084000737235012,220.5982817640775
0.7836549494786589,0.05180724166085214,14.678604885680588,222.03385089303774
0.7553589821984623,0.050926644318607765,15.222765028058602,225.78853273549132
0.7687718554223488,0.04940513412640326,14.639207338824841,227.79435349749053
0.9012914800591221,0.041314227286931134,11.274047001555305,245.9492328809007
0.7768540840583988,0.04914482261798701,14.45542658496065,228.50336171979467
0.752882206780359,0.04924001790140445,15.083263524608277,230.62381395951678
0.7630066557269625,0.050941340949094804,15.081629225154028,225.89478925374215
0.7653953211679636,0.05172196691925068,15.089690379265992,223.30122193912013
0.7877630594981959,0.04819632364797595,14.056303473247716,229.74857398248383
0.7866436903323977,0.0503419412733527,14.381506708030495,224.7255712272973
0.7593578213933235,0.05124343988156082,15.193028748807224,225.1399445026676
0.7818901061925313,0.050650101438444804,14.527065553906665,224.2555988246942
0.7516302652045084,0.056102752372573915,16.252350499730806,217.73902348293734
0.7750453191576517,0.05252922643472524,15.0376563629586,221.87391603215607
0.7566944456455665,0.05396440882325971,15.633908169296687,219.22025522756493
0.7674301946019186,0.05242488841450395,15.263872480865,223.44266211405608
0.7610617480489271,0.05233601669409071,15.417075234758881,224.1925727085806
0.7555967514774904,0.049785946608079897,15.058868048483316,228.54706103982227
0.7583322170641297,0.04901945002859251,14.762101359863781,228.37010709465795
0.7452998628930134,0.05037634062765697,15.40143649626878,227.85872030416382
0.7491177513324129,0.0536401900065193,15.886563205670889,221.8654800362567
0.7479322713552692,0.05666049992955646,16.34775211866533,215.79427270969344
0.7697530404465959,0.04813872957194434,14.481682029753054,231.56653431252985
0.7494281537563047,0.053160703419949204,15.830991404390167,223.17595323375403
0.75542832704556,0.05077304758640852,15.274922434264008,227.26839630078982
0.746348946628985,0.048888942313797076,15.018169832155376,229.27056107248
0.7685191277743714,0.048517557691996005,14.566774383639213,230.73801065726954
0.7598639662320611,0.04993015377496227,14.985953730548882,228.06431341645973
0.7395134232000755,0.056548444615761966,16.532676673030384,216.2064121163272
0.7522242239364139,0.04751850724197427,14.886564480315227,235.65627506482375
0.7664024298933948,0.050548323604762836,15.006357699890495,227.5230548686658
0.7468334823992643,0.056417526417688546,16.248909457904027,215.09680424117383
0.7759407618135804,0.05259040941558665,15.026254388436655,221.7036035074596
0.7531033998397944,0.05541166941349527,16.011517569851843,217.61351798423297
0.7726322291770139,0.04788847269162401,14.385840264528918,232.1010299021605
0.7765247720104667,0.04812850030310743,14.450911346383286,233.1568731192987
0.7583587784363041,0.05139331215077246,15.24212568656402,224.91252913462137
0.7715902309705258,0.04979736740176105,14.652749651690856,227.0384776947388
0.7670962213772518,0.050516306912123686,14.866421107357898,225.7483999512316
0.7526685286525036,0.053644129983199264,15.61096184704406,219.03383814678236
0.7435727406791416,0.053283318348222836,15.931676873985344,222.3277566795705
0.7444127349247281,0.050881891385367466,15.48543826344277,226.55520727188497
0.7547556796081946,0.0544415467398303,15.848819736521932,219.72165427979655
0.7633204103852151,0.05177958040322415,15.297828362710314,225.51640111590248
0.7819446356877866,0.05340499867329193,15.022731236767259,219.95963665933397
0.7650378231365661,0.04930573110641796,15.023638405219863,233.10985078617412
0.7457363354995775,0.05603050515584701,16.348592414693567,217.59110263237582
0.7549883299307416,0.04838349172191891,14.93252930115365,233.0109910941486
0.7735929091611937,0.049248589538530334,14.585788563101808,229.11240124170902
0.7618482732493703,0.05020575124196587,15.008400455754275,227.74530185485855
0.7691116037780013,0.04950479335675171,14.69624664072697,228.32241197154735
0.7473473573050134,0.05190132235519025,15.618562340751737,224.89776291985245
0.7512751811300966,0.055306575602537086,15.938453195217381,216.50525603362817
0.7580226694410558,0.05601808455201932,15.965903445402109,216.04660078091848
0.756477778958668,0.04928119998029168,14.936007318320913,229.27115506912097
0.7667970991627547,0.04929861631474667,14.789698963211498,230.04090398960426
0.7645207740670029,0.05111162660886275,15.023165493321873,224.7144705408287
0.7653201822667588,0.04926964305804076,14.783001119681403,229.62880201986528
0.7679091873126227,0.05139083696585418,14.999022593736328,224.12336382247688
0.7471697349516494,0.056417981908659744,16.262118893778062,215.36685029407874
0.7526958942877243,0.04701706333024368,14.660589816334388,234.70129737969162
0.7608532055581698,0.05291513295360265,15.520100516180536,223.15956833511083
0.7524589261968185,0.05745608771330442,16.19792599542319,212.1319861169276
0.7462300056223767,0.054391142836687535,15.946259708290897,218.77785336305485
0.7876274722336885,0.049879195902093935,14.406155375650027,227.4832931429165
0.7385472353368191,0.055536456459536525,16.457284365069963,218.8559127431897
0.7658768103997122,0.05251599810472987,15.296891852983535,223.08506291794555
0.8010614022484055,0.04694438464570752,13.608194131697179,232.21092693996204
0.7785115769401283,0.049433262759603934,14.561691407539701,229.32828439281596
0.7388662196392867,0.05371200906775322,16.08280241455082,221.23617469335943
0.7647412513944515,0.04879057811015142,14.548843349519965,228.03789379857406
0.7793691852595919,0.04771145102468165,14.140238611185616,230.9815779879541
0.8145450611781573,0.04777632712715476,13.46344542993225,229.54010156967132
0.7487158603701242,0.054158985629744985,15.940457461852226,220.36737181224515
0.7677760624557702,0.051889841156548926,15.032565825562324,222.42589186844648
0.7617183670507361,0.051567732293989726,15.212052858108544,224.70059370670515
0.7470017941532032,0.05121827738713907,15.50174519009522,226.0878744901838
0.7447317238105355,0.05407288605502046,15.960098435816334,219.81426344059105
0.7614321983891444,0.05443527259771307,15.682794973002729,219.3685175681727
0.7484812905320103,0.053507856412576736,15.939012214228132,222.95889298803704
0.7816801280577731,0.05078291696768992,14.615167395818924,224.96513795806902
0.8070425107821517,0.04496101006618268,13.277040341721651,238.32062396654928
0.7404185441045052,0.05452786130607011,16.249460117377676,220.64686408769256
0.8039705247425915,0.04843850664633541,13.879627515166655,230.37067385405163
0.7732721590187757,0.05252368130260914,15.02528294740615,221.20751433375986
0.7721224207029496,0.05197956433695018,14.924616819849364,221.69541845918016
0.7473497961579526,0.05972256833607236,16.68559804997671,208.79842660570534
0.7458913827379056,0.05417589291816755,15.969075046970334,219.86154406023164
0.7460872952358775,0.05230192589354966,15.71857632028617,224.22558809076955
0.7573969776763627,0.05011021202409981,15.059382250916723,227.61688968771205
0.7486835759608281,0.05355575598902663,15.8086278188192,220.9969738612684
0.774244539047931,0.048847796119857276,14.59993758203214,231.41109407664442
0.7568651085692175,0.05978336183392099,16.417566452576832,207.84851895902383
0.7557505223960748,0.05209312839493097,15.421858688277345,223.73541614978473
0.7558201980996996,0.05607638106814377,15.947950514224173,214.95294252846693
0.8038536429069234,0.04886615673181204,13.765961245775218,226.45157376021044
0.7501812422540989,0.05134761554844235,15.446804881508799,225.67558690110337
0.7639942118566893,0.05182949586157035,15.085078135000476,222.36203900820806
0.7503725440402851,0.051177105215989636,15.342788044785928,224.96010372700522
0.7569002854873629,0.05241146438190027,15.490747701059325,223.70966916531333
0.7949613073508361,0.0493258503554554,14.041297883540553,226.29693035119436
0.7801095009777106,0.05187454692073174,14.857571327286236,223.43390433040744
0.740092099979474,0.05330646084880143,15.985239233191704,221.934622640271
0.7626354711732722,0.049602122880172184,14.84164616059819,228.1911570603225
0.7633637346096159,0.04861618641831604,14.667409749161543,230.30536757509148
0.7523731298169077,0.05611235107472045,16.083219153075902,215.64916992370448
0.810975729988184,0.05073324099516969,13.838338486593432,221.2071698131249
0.7510854517929993,0.05494004427823518,15.903334956834392,217.41452301306842
0.7562048457426636,0.05338675660009338,15.609428753659312,221.10213121228256
0.7715346719994646,0.05072595507154167,14.735543917352722,224.12555913386197
0.7528494523613477,0.05325055828363775,15.655759040055305,221.33908074403158
0.7556194333385573,0.055116508744277086,15.759216318724283,216.05087796586224
0.763778916970048,0.052710676928124915,15.266292961675235,221.20893496236422
0.83686827710504,0.04474309519735756,12.664176989805318,236.86890528390578
0.7683058620051668,0.050255952211684704,14.894225238422475,227.70080074305457
0.8132531065391004,0.04768081342330804,13.472221308260675,229.78479275627092
0.7672065394582287,0.05243786063589746,15.211724477717022,222.5593179091672
0.7580227529021639,0.051699533426980776,15.220966151594931,223.17104041873844
0.7516008429197429,0.056730655910420154,16.116248926912238,213.5174727628481
0.7494424119024574,0.05045011817052797,15.43759758964663,229.3273195606324
0.7487503917777093,0.05149613143895025,15.303892797146283,222.51760292269694
0.7513661761134718,0.052665210589859804,15.680254548064958,223.70769561745342
0.7700810988208673,0.0516834111118763,15.050705094508942,224.25500306315794
0.7496583434861572,0.05699954702866946,16.30009150703217,214.37888956711166
0.7471397318213393,0.05179199079639918,15.7301486927344,226.91962396271637
0.7639256272993181,0.05122201097113498,15.137123238820365,225.75522019702353
0.7561758733393766,0.052579332662647374,15.51154516631965,223.08111607733684
0.7541901618954104,0.051951669112318924,15.474529297115714,224.64605960233862
0.739215577894178,0.05267527409483206,15.894388804489845,223.05303593168085
0.7397826078242373,0.054973362652000854,16.27593902926654,219.02710765721812
0.7500258456544208,0.05557675421776894,16.137731359178403,217.78377992685762
0.7618766162608017,0.05689998271152881,15.869773722344378,212.4923229889583
0.7489291854825721,0.05928464491935785,16.697742810153287,210.93871674893435
0.7801729167670851,0.04734426590165285,14.109115205111342,232.50016349266613
0.7985381740897449,0.04915722317414913,14.154887687275924,229.9401275820413
0.7620783539242643,0.05135692010948437,15.111931183501273,224.24389189204115
0.7616272978295255,0.050241227703017255,15.007530854770138,227.50529186063997
0.7600666779023788,0.048427397420768466,14.78580040883885,232.06273298622884
0.7453934531738542,0.05203662764254102,15.485382031100885,221.81880165582143
0.7584247241756256,0.053190490993742956,15.520769650382157,221.3052600411082
0.7459248728574945,0.05120615948839239,15.639079910251002,227.81592703328153
0.758419856867767,0.050938211813230286,15.088426687999238,224.65182819982638
0.769961622087026,0.049137503384576856,14.61984915794349,229.08617648350122
0.7459377959706818,0.05442711589852927,16.112881207651707,220.83123267418833
0.743990957453478,0.059883479089231216,16.83016005516953,209.09751878114548
0.7552774600672882,0.04845250060403556,14.90818452324458,232.38874362642915
0.7599651441248759,0.05433268245078711,15.733859378833877,220.07352059796554
0.7562041614239337,0.0512534827011802,15.306760976655738,225.83902085159198
0.7616951020999743,0.05401855080867561,15.469977436426774,218.13628589663915
0.756528377299563,0.05587066778990127,15.867040113249045,214.85095103146585
0.7534569957427922,0.05097005653712032,15.30973566102732,226.31380501556035
0.749397581220769,0.054579439633853234,16.03749296680146,220.201206146345
0.7563710997266719,0.05043898775262698,15.181449951783826,227.6574234953419
0.80956505948669,0.04934243061114914,13.813488876814887,226.63897594356743
0.7783682334543397,0.05270643545933626,15.014231754857013,221.7300590687541
0.7458567657790042,0.052381632442266436,15.669052555487967,223.1100543637779
0.7469594146098887,0.053203384316706015,15.84372863994395,222.44115524083975
0.7448373370577832,0.05309822356997437,15.84290508564587,222.23694959777308
0.7634198296236138,0.04592229785805135,14.356236509294115,238.6604360225863
0.7500389358876012,0.05479201080489479,15.999582086296988,219.01568032214803
0.7518832032822321,0.05691301182799563,16.25761486082438,214.78089362461975
0.7574976214017932,0.0491705663150668,14.983673714469887,230.83112620351548
0.733261677767927,0.052165971854746813,15.823598280920947,222.4215865488181
0.7553420198110318,0.05440320530693271,15.705634399744246,218.05931365600435
0.7857064650286557,0.05214215412464758,14.70036830621554,221.51318084950643
0.7544056988038487,0.04913708860920409,14.865574374788233,228.23236666553402
0.7484166158377153,0.0565503248876185,16.091368262125638,212.96159487803885
0.7482286940769445,0.051663991588694426,15.538685394229743,225.04049576264688
0.7601817336105697,0.05178280858732318,15.310200893580403,224.7567363516324
0.7791980198427585,0.04978772819790264,14.507388522614049,227.0464795054984
0.765967634195486,0.05286422643365711,15.219553965663325,220.5212585342506
0.7558770036618371,0.04814685024398299,14.847294354065905,233.09371873685907
0.777728247493886,0.05273248174365347,15.037791773221523,221.78579606436068
0.7798816419339666,0.05091638612278105,14.564896550155453,223.08919193012787
0.7781516867376397,0.05003721833129229,14.564048296179708,226.49218172692125
0.7525632219420852,0.047187265297006765,14.532889810086958,231.77690656089163
0.7470414402369695,0.050682402005039554,15.476746036387459,228.12199485050184
0.7562019209595059,0.05224060580925276,15.462759345029989,223.8291103043677
0.7939447490618442,0.04642786048271533,13.634292955708954,233.15473051759557
0.7509055031532009,0.04909285378889629,14.968009416697946,228.94494360785274
0.7880882240497249,0.05042557993976095,14.458597769823163,225.9696497746074
0.7450651118261898,0.0526618879325105,15.790379384104655,223.4037031994239
0.7539076349569673,0.05319022538711014,15.527754575517163,220.08729316377864
0.8002948137057775,0.04490003113660596,13.43710556634431,239.50196968115654
0.771583714787327,0.05264732882904339,15.03098610300602,220.28969659475132
0.7843972441066,0.0506804668241555,14.515733668044309,224.6644949997276
0.7743127802769953,0.049411867260628954,14.630230777712548,229.2642496150119
0.7706139853016617,0.05272232526505398,15.051135149487704,219.99437965890647
0.771010258467432,0.05347641362717665,15.290739462110531,220.45825785984806
0.7828515774459207,0.049523850056154894,14.44792951423839,228.38661368661712
0.7658797430068747,0.05136853242062816,15.010887990744179,223.8050124250668
0.7577381979509203,0.05173672233808922,15.247622846219892,223.31732155409392
0.7413303649976801,0.050460981979782674,15.466988495961754,227.22800423741634
0.7698822891810098,0.053217985713339785,15.263979386901873,220.81759079908394
0.7522363806211716,0.051701161603306775,15.371954751688373,223.65732697082956
0.76150787810345,0.05152387406184566,15.232971271811229,225.13888642154348
0.7547651470866023,0.05308867986570785,15.662809288682743,222.679158465912
0.7263877024486782,0.046650152284358946,15.276335304610747,237.86722144254014
0.7685472005453173,0.05262203821608642,15.040900037227209,219.67301171088386
0.7515318555597241,0.04930034991917344,15.165407159608415,231.18064276754168
0.7700883346222432,0.054674105914517095,15.381539256525393,216.64997994670762
0.750312047488004,0.04901607736966682,15.187723745520932,232.4855988422283
0.7633596849924809,0.04997259324294776,14.992182342069547,229.01408246623475
0.7507544013484572,0.05157394175349157,15.347742519598311,223.41486525162142
0.7775765941382948,0.04997169168221005,14.610459389184125,227.34373938919697
0.7561974389419402,0.05187189024847153,15.36653958584152,224.01608702809327
0.7534976666068844,0.05294801346742124,15.67714644722758,223.09983875615475
0.7450386750623855,0.053288561851783815,15.849009030163232,221.58835364571442
0.7676989531385463,0.05166041716003184,15.056603126480944,223.7484537187361
0.7700155219955501,0.05126657462297145,14.995265587741818,225.22642372586267
0.7833374819561023,0.04895003778201888,14.296974190473627,228.79156522471416
0.7827894498135507,0.051805227342252784,14.658944941316202,221.50018510006697
0.7582934879384133,0.053159367085229975,15.475615689383627,220.75241378029241
0.7555364581982702,0.05373088718596684,15.739499114491363,221.32084612002174
0.7494847927352258,0.051144112533072474,15.389200291660885,225.51904842415368
0.7696969359564838,0.05260845087890998,15.089191925426062,220.76500252387578
0.7400605690917124,0.05197468740741878,15.843741634034707,225.59690178246512
0.7544067866201654,0.05461555266135382,15.994751189541416,220.93613008935725
0.7691733899377521,0.05123960507043387,15.012845215454584,225.36241313938345
0.8193199887481528,0.04483870600909449,13.056874994963207,238.58312663593594
0.733009229346207,0.052185421053667115,16.026624279172268,225.1138972284244
0.7836536106779317,0.04492893891484853,13.762413129128893,240.04494654822383
0.757463845286723,0.05615530899270219,15.893465215191766,214.3826735668831
0.7473505802395369,0.0571829832803332,16.322051828153718,213.3203656876329
0.7486774087360147,0.052404427838030156,15.549389497224908,222.14681309355063
0.7451754367993935,0.058927402737238205,16.657402982049906,210.64372374329275
0.7513655405369016,0.053147053615729224,15.764612325873376,222.8719309113111
0.7649799889692364,0.05482956720525872,15.57130766786195,217.2502789125638
0.7477496312433867,0.05485026157034096,16.105008639549627,219.5525404368629
0.7736664183660452,0.05126528570765091,14.97570722743647,226.00482203925623
0.7892447330442195,0.04804486522620014,13.948134845560771,229.12941707340173
0.7584788785886644,0.05270825089841061,15.362686607929925,221.07114373706432
0.733379707159885,0.061499904454183324,17.352269121927943,206.92393199861957
0.7543215476002336,0.05332484939446933,15.6534923080143,221.43084654176934
0.7486331495209109,0.05454506545270408,15.866822913199835,217.77276297704893
0.7688232682534986,0.05079020496054944,14.8968615160708,225.49729355101667
0.7573417745505144,0.05210269540770349,15.37792559734318,223.52673637448183
0.7483646386347241,0.05348814719836768,15.781937671750594,220.8086221209734
0.772625994608294,0.047580005861891095,14.317502079250724,232.49417657486052
0.7460471053127997,0.053600426186720146,15.836495913422366,220.42309688638122
0.7892844186293798,0.050235871342606465,14.38634651883527,226.03209310095653
0.7688302458561458,0.05105431034105145,14.890476362106297,224.23667122162792
0.7441889672963706,0.05424804769519324,16.080623008723386,220.59821023576626
0.7465196067400096,0.05590990532166832,16.296655192943735,217.5960155149637
0.7534645205287257,0.050030677315832744,15.080989075057525,227.12045513206013
0.7555256993591848,0.05212494198178199,15.439199657146764,223.78369500322492
0.7719096904951377,0.047362446260518345,14.357474337905362,233.9970682997217
0.7933336993073752,0.04849023539990026,14.015712344184701,229.30672187380148
0.7607920807270194,0.05509957078345673,15.81299936175825,218.33935393520588
0.7585308264563224,0.052754008811646075,15.59163170913026,224.186437249832
0.7650583223154245,0.05076840060300389,15.081624211774974,227.2736974221233
0.7456286833565277,0.05846858806129322,16.602471352226615,211.72529156763414
0.7655938456156205,0.051284455911484596,15.025083012988173,224.30014865442988
0.7755065549347909,0.05247250378119703,15.012174623370859,221.86934080362354
0.7503138439726201,0.052124407315158466,15.738137592578608,226.545357967525
0.7643611700824574,0.05164498307383258,15.014133184123137,222.21365417011768
0.7701450213934561,0.05112464829094359,15.025950099979232,226.35188794551462
0.7515193967579665,0.053410152453092885,15.727117772865451,221.29189898466404
0.7577759212666367,0.05448082519154944,15.64271894831919,217.5751876096084
0.7462629803774314,0.05334252801063095,15.85725974566437,221.84336512997956
0.7673703587233176,0.050863146386539,14.989902731971323,226.15209348717573
0.7638544101600416,0.05768914793318769,15.745284464203474,208.4812379467855
0.7770613102747628,0.05073528033006271,14.62313781004417,223.96790858506927
0.7613368169676559,0.05041195301443512,15.022656845486114,226.87678340620468
0.7624194670041268,0.048970531095035776,14.797134165503914,230.37575642702566
0.7628001567279733,0.050535484689658766,15.020766179131796,226.7286613748582
0.7526891122082856,0.055443478294370546,15.98990687086181,217.07564491212955
0.7497898502891492,0.050947948081955644,15.365085087793847,226.12460916237097
0.7408403947626964,0.050287684188909276,15.350582504904487,226.14546257588248
0.7814851277011625,0.05354279079895648,15.023295211816915,219.27287692534364
0.7676284428784835,0.04996404721584028,14.888678345420505,228.74393912569937
0.7774157650152713,0.0491314667692522,14.477002586393704,229.07213606479968
0.734168353457424,0.053293740536032155,16.170518657596347,222.76317890228455
0.785151483524129,0.04848081586443902,14.123784853321967,228.73605637267016
0.7601657128053667,0.05243725853712561,15.218370181443202,220.61571370139833
0.7781698393730062,0.05408543286007141,15.150400944804371,217.98078421886356
0.7770470609579034,0.04779687579511838,14.261925720382985,231.86008039787782
0.7653432329744825,0.050727364104042674,15.060670111727614,227.22611666615597
